ID,name,href,docket_number,term
60394,"Bantam Books, Inc. v. Sullivan",https://api.oyez.org/cases/1962/118,118,1962
60395,Avent v. North Carolina,https://api.oyez.org/cases/1962/11,11,1962
60399,Hawaii v. Gordon,https://api.oyez.org/cases/1962/12_orig,12-orig,1962
60400,"Retail Clerks International Association, Local 1625, AFL-CIO v. Schermerhorn",https://api.oyez.org/cases/1963/13,13,1963
60401,Williams v. Zuckert,https://api.oyez.org/cases/1962/133,133,1962
60402,Namet v. United States,https://api.oyez.org/cases/1962/134,134,1962
60403,Smith v. Evening News Association,https://api.oyez.org/cases/1962/13,13,1962
60405,"Willner v. Committee on Character and Fitness, Appellate Division of the Supreme Court of New York, First Judicial Department",https://api.oyez.org/cases/1962/140,140,1962
60406,"School District of Abington Township, Pennsylvania v. Schempp",https://api.oyez.org/cases/1962/142,142,1962
60407,"Colorado Anti-Discrimination Commission v. Continental Air Lines, Inc.",https://api.oyez.org/cases/1962/146,146,1962
60408,Haynes v. Washington,https://api.oyez.org/cases/1962/147,147,1962
60409,United States v. Haley,https://api.oyez.org/cases/1962/148,148,1962
60410,Silver v. New York Stock Exchange,https://api.oyez.org/cases/1962/150,150,1962
60411,Gideon v. Wainwright,https://api.oyez.org/cases/1962/155,155,1962
60412,Shotwell Mfg. Company v. United States,https://api.oyez.org/cases/1962/16,16,1962
60415,State Tax Commission of Utah v. Pacific State Cast Iron Pipe Company,https://api.oyez.org/cases/1962/178,178,1962
60417,"General Drivers, Warehousemen & Helpers, Local Union No. 89 v. Riss & Company, Inc.",https://api.oyez.org/cases/1962/180,180,1962
60419,Paul v. United States,https://api.oyez.org/cases/1962/19,19,1962
60420,Ioannou v. New York,https://api.oyez.org/cases/1962/191,191,1962
60422,Randolph v. Virginia,https://api.oyez.org/cases/1962/20,20,1962
60423,Wetzel v. Ohio,https://api.oyez.org/cases/1962/200,200,1962
60424,Draper v. Washington,https://api.oyez.org/cases/1962/201,201,1962
60425,Sanders v. United States,https://api.oyez.org/cases/1962/202,202,1962
60427,"Goss v. Board of Education of Knoxville, Tennessee",https://api.oyez.org/cases/1962/217,217,1962
60430,Gutierrez v. Waterman Steamship Corporation,https://api.oyez.org/cases/1962/229,229,1962
60431,"Pan American World Airways, Inc. v. United States",https://api.oyez.org/cases/1962/23,23,1962
60433,Lopez v. United States,https://api.oyez.org/cases/1962/236,236,1962
60436,Maximov v. United States,https://api.oyez.org/cases/1962/240,240,1962
60437,Rosenberg v. Fleuti,https://api.oyez.org/cases/1962/248,248,1962
60440,Schneider v. Rusk,https://api.oyez.org/cases/1962/251,251,1962
60442,"Burlington Truck Lines, Inc. v. United States",https://api.oyez.org/cases/1962/27,27,1962
60444,Lane v. Brown,https://api.oyez.org/cases/1962/283,283,1962
60445,National labor Relations Board v. Erie Resistor Corporation,https://api.oyez.org/cases/1962/288,288,1962
60446,Dixilyn Drilling Corporation v. Crescent Towing & Salvage Company,https://api.oyez.org/cases/1962/297,297,1962
60447,Whipple v. Commissioner,https://api.oyez.org/cases/1962/305,305,1962
60448,Dugan v. Rank,https://api.oyez.org/cases/1962/31,31,1962
60449,"Brotherhood of Railway and Steamship Clerks, Freight Handlers, Express and Station Employees v. Allen",https://api.oyez.org/cases/1962/316,316,1962
60450,Sperry v. Florida ex rel. Florida Bar,https://api.oyez.org/cases/1962/322,322,1962
60452,"Incres Steamship Company, Ltd. v. International Maritime Workers Union",https://api.oyez.org/cases/1962/33,33,1962
60453,Boesche v. Udall,https://api.oyez.org/cases/1962/332,332,1962
60458,Marchese v. United States,https://api.oyez.org/cases/1962/362,362,1962
60460,"Retail Clerks International Association, Local 1625, AFL-CIO v. Schermerhorn",https://api.oyez.org/cases/1962/368,368,1962
60461,"Hewitt-Robins, Incorporated v. Eastern Freight-Ways, Inc.",https://api.oyez.org/cases/1962/37,37,1962
60462,Ex parte George,https://api.oyez.org/cases/1962/375,375,1962
60463,Los Angeles Meat & Provision Drivers Union v. United States,https://api.oyez.org/cases/1962/38,38,1962
60464,Gastelum-Quinones v. Kennedy,https://api.oyez.org/cases/1962/39,39,1962
60465,Head v. New Mexico Board of Examiners in Optometry,https://api.oyez.org/cases/1962/392,392,1962
60466,Fields v. South Carolina,https://api.oyez.org/cases/1962/399,399,1962
60467,"Gilbertville Trucking Company, Inc. v. United States",https://api.oyez.org/cases/1962/40,40,1962
60468,"Moseley v. Electronic & Missile Facilities, Inc.",https://api.oyez.org/cases/1962/401,401,1962
60469,National Labor Relations Board v. General Motors Corporation,https://api.oyez.org/cases/1962/404,404,1962
60470,United States v. Pioneer American Insurance Company,https://api.oyez.org/cases/1962/405,405,1962
60471,Foman v. Davis,https://api.oyez.org/cases/1962/41,41,1962
60472,Shenker v. Baltimore & Ohio Railroad Company,https://api.oyez.org/cases/1962/414,414,1962
60473,United States v. Lowe's Incorporated,https://api.oyez.org/cases/1962/42,42,1962
60474,Watson v. City of Memphis,https://api.oyez.org/cases/1962/424,424,1962
60477,Arrow Transportation Company v. Southern Railway Company,https://api.oyez.org/cases/1962/430,430,1962
60478,"Harris Truck Lines, Inc. v. Cherry Meat Packers, Inc.",https://api.oyez.org/cases/1962/435,435,1962
60479,United States v. Singer Manufacturing Company,https://api.oyez.org/cases/1962/438,438,1962
60480,"Florida Lime & Avocado Growers, Inc. v. Paul",https://api.oyez.org/cases/1962/45,45,1962
60482,Southern Construction Company v. Pickard,https://api.oyez.org/cases/1962/46,46,1962
60483,Fitzgerald v. United States Lines Company,https://api.oyez.org/cases/1962/463,463,1962
60484,United States v. Muniz,https://api.oyez.org/cases/1962/464,464,1962
60486,Braunstein v. Commissioner,https://api.oyez.org/cases/1962/476,476,1962
60488,Federal Power Commission v. Tennessee Gas Transmission Company,https://api.oyez.org/cases/1962/48,48,1962
60489,McNeese v. Board of Ed. for Community Unit School Dist. 187,https://api.oyez.org/cases/1962/480,480,1962
60490,"Local No. 207, International Association of Bridge, Structural and Ornamental Iron Workers Union v. Perko",https://api.oyez.org/cases/1962/482,482,1962
60493,Downum v. United States,https://api.oyez.org/cases/1962/489,489,1962
60494,Brady v. Maryland,https://api.oyez.org/cases/1962/490,490,1962
60495,Andrews v. United States,https://api.oyez.org/cases/1962/491,491,1962
60496,Wheeldin v. Wheeler,https://api.oyez.org/cases/1962/493,493,1962
60498,"Arlan's Department Store of Louisville, Inc. v. Kentucky",https://api.oyez.org/cases/1962/503,503,1962
60499,United States v. Braverman,https://api.oyez.org/cases/1962/506,506,1962
60500,Reed v. The Yaka,https://api.oyez.org/cases/1962/509,509,1962
60501,City of Fresno v. California,https://api.oyez.org/cases/1962/51,51,1962
60502,Bush v. Texas,https://api.oyez.org/cases/1962/511,511,1962
60503,Basham v. Pennsylvania Railroad Company,https://api.oyez.org/cases/1962/512,512,1962
60504,Norvell v. Illinois,https://api.oyez.org/cases/1962/513,513,1962
60507,Best v. Humboldt Placer Mining Company,https://api.oyez.org/cases/1962/52,52,1962
60509,Sherbert v. Verner,https://api.oyez.org/cases/1962/526,526,1962
60510,Riddell v. Monolith Portland Cement Company,https://api.oyez.org/cases/1962/528,528,1962
60511,"United States v. Carlo Bianchi & Company, Inc.",https://api.oyez.org/cases/1962/529,529,1962
60512,Ker v. California,https://api.oyez.org/cases/1962/53,53,1962
60513,White Motor Company v. United States,https://api.oyez.org/cases/1962/54,54,1962
60514,"Local 100, United Association of Journeymen & Apprentices v. Borden",https://api.oyez.org/cases/1962/541,541,1962
60515,Michigan National Bank v. Robertson,https://api.oyez.org/cases/1962/55,55,1962
60516,Federal Trade Commission v. Sun Oil Company,https://api.oyez.org/cases/1962/56,56,1962
60517,Cleary v. Bolger,https://api.oyez.org/cases/1962/57,57,1962
60518,Lombard v. Louisiana,https://api.oyez.org/cases/1962/58,58,1962
60519,Simler v. Conner,https://api.oyez.org/cases/1962/59,59,1962
60521,Griffin v. Maryland,https://api.oyez.org/cases/1962/6,6,1962
60522,White v. Maryland,https://api.oyez.org/cases/1962/600,600,1962
60523,"Division 1287, Amalgamated Association of Street, Electric Railway & Motor Coach Employees of America v. Missouri",https://api.oyez.org/cases/1962/604,604,1962
60524,"Machinists v. Central Airlines, Inc.",https://api.oyez.org/cases/1962/61,61,1962
60526,Northern Natural Gas Company v. State Corporation Commission of Kansas,https://api.oyez.org/cases/1962/62,62,1962
60527,Ford v. Ford,https://api.oyez.org/cases/1962/63,63,1962
60528,Rideau v. Louisiana,https://api.oyez.org/cases/1962/630,630,1962
60529,Campbell v. United States,https://api.oyez.org/cases/1962/631,631,1962
60532,Weyerhaeuser Steamship Company v. United States,https://api.oyez.org/cases/1962/65,65,1962
60535,Gober v. Birmingham,https://api.oyez.org/cases/1962/66,66,1962
60536,Smith v. Mississippi,https://api.oyez.org/cases/1962/667,667,1962
60537,Shuttlesworth v. City of Birmingham,https://api.oyez.org/cases/1962/67,67,1962
60538,Wright v. Georgia,https://api.oyez.org/cases/1962/68,68,1962
60540,United States v. Sampson,https://api.oyez.org/cases/1962/69,69,1962
60541,Harrison v. Missouri Pacific Railroad Company,https://api.oyez.org/cases/1962/690,690,1962
60544,Wolf v. Weinstein,https://api.oyez.org/cases/1962/70,70,1962
60545,Peterson v. City of Greenville,https://api.oyez.org/cases/1962/71,71,1962
60546,Johnson v. Virginia,https://api.oyez.org/cases/1962/715,715,1962
60548,Wisconsin v. Federal Power Commission,https://api.oyez.org/cases/1962/72,72,1962
60550,Brotherhood of Locomotive Engineers v. Baltimore & Ohio Railroad Company,https://api.oyez.org/cases/1962/730,730,1962
60552,Schroeder v. City of New York,https://api.oyez.org/cases/1962/75,75,1962
60555,Gallick v. Baltimore & Ohio R. Company,https://api.oyez.org/cases/1962/76,76,1962
60556,Jones v. Cunningham,https://api.oyez.org/cases/1962/77,77,1962
60557,Pearlman v. Reliance Insurance Company,https://api.oyez.org/cases/1962/78,78,1962
60561,Schlude v. Commissioner of Internal Revenue,https://api.oyez.org/cases/1962/80,80,1962
60562,United States v. Georgia Public Service Commission,https://api.oyez.org/cases/1962/81,81,1962
60564,United States v. Philadelphia National Bank,https://api.oyez.org/cases/1962/83,83,1962
60565,Fay v. Noia,https://api.oyez.org/cases/1962/84,84,1962
60566,Edwards v. South Carolina,https://api.oyez.org/cases/1962/86,86,1962
60567,"Local No. 438, Construction & General Laborers' Union, AFL-CIO v. Curry",https://api.oyez.org/cases/1962/87,87,1962
60568,National Labor Relations Board v. Reliance Fuel Oil Corporation,https://api.oyez.org/cases/1962/88,88,1962
60570,Lynumn v. Illinois,https://api.oyez.org/cases/1962/9,9,1962
60573,Brotherhood of Locomotive Engineers v. Louisville & Nashville Railroad Company,https://api.oyez.org/cases/1962/94,94,1962
60574,United States v. Buffalo Sa v. Bank,https://api.oyez.org/cases/1962/96,96,1962
60575,Baltimore & Ohio R. Co. v. Boston & Maine R. Co.,https://api.oyez.org/cases/1962/97,97,1962
60596,Bouie v. City of Columbia,https://api.oyez.org/cases/1963/10,10,1963
